transaction_id,timestamp,merchant_name,Unnamed: 3,merchant_category,amount,payment_mode,is_recurring,user_balance_pre,label_category,label_urgency
TXN4867,2026-01-15 02:17:00,Credit Card Bill,,Financial,47752,UPI,False,965,Red,Critical
TXN4868,2026-01-13 16:23:00,HDFC Home Loan,,Mortgage,22115,UPI,True,92121,Red,Critical
TXN4869,2026-01-09 04:17:00,College Fee,,Education,39430,UPI,False,99590,Orange,Necessary
TXN4870,2026-01-11 00:58:00,Uber,,Commuting,17303,Net Banking,False,93073,Orange,Necessary
TXN4871,2026-01-20 00:00:00,Urban Company,,Personal_Care,5901,Net Banking,False,32277,Yellow,Discretionary
TXN4872,2026-01-07 09:16:00,HDFC Home Loan,,Mortgage,33644,Debit Card,False,11293,Red,Critical
TXN4873,2026-01-14 19:03:00,Lakme Salon,,Personal_Care,22958,Net Banking,False,75483,Yellow,Discretionary
TXN4874,2026-02-02 16:02:00,Fortis Hospital,,Healthcare,345,Debit Card,False,46045,Orange,Necessary
TXN4875,2026-01-31 23:42:00,UPI-ZOMATO-PAYMENTS@HDFC,,Dining,2481,Debit Card,False,46224,Yellow,Discretionary
TXN4876,2026-01-23 15:04:00,Uber,,Commuting,40265,Debit Card,False,57208,Orange,Necessary
TXN4877,2026-01-26 09:09:00,Loan EMI,,Financial,9242,UPI,True,12907,Red,Critical
TXN4878,2026-01-28 14:21:00,Amazon India,,Shopping,43829,Debit Card,False,55837,Yellow,Discretionary
TXN4879,2026-01-30 11:23:00,QR-PAYMENT,,Miscellaneous,48167,UPI,False,47158,Yellow,Discretionary
TXN4880,2026-01-22 19:07:00,INOX Movies,,Entertainment,31938,UPI,False,56486,Yellow,Discretionary
TXN4881,2026-01-30 22:55:00,QR-PAYMENT,,Miscellaneous,26191,Debit Card,False,16918,Yellow,Discretionary
TXN4882,2026-01-24 22:29:00,Lakme Salon,,Personal_Care,28440,Credit Card,False,71901,Yellow,Discretionary
TXN4883,2026-01-19 01:05:00,UPI-BSESRAJASTHAN@HDFC,,Utilities,47856,Debit Card,False,86318,Red,Critical
TXN4884,2026-01-08 05:34:00,Loan EMI,,Financial,11365,Debit Card,True,78110,Red,Critical
TXN4885,2026-01-24 10:12:00,Urban Company,,Personal_Care,28606,UPI,False,58676,Yellow,Discretionary
TXN4886,2026-01-04 21:31:00,HDFC Life,,Insurance,42277,Net Banking,False,52546,Red,Critical
TXN4887,2026-01-30 03:57:00,Coursera,,Education,12372,UPI,False,72628,Orange,Necessary
TXN4888,2026-01-12 00:09:00,Loan EMI,,Financial,38162,Credit Card,False,77010,Red,Critical
TXN4889,2026-01-29 07:55:00,UPI-PVR@PAYTM,,Entertainment,21298,Net Banking,False,45247,Yellow,Discretionary
TXN4890,2026-01-15 16:29:00,QR-PAYMENT,,Miscellaneous,10080,Net Banking,False,57363,Yellow,Discretionary
TXN4891,2026-01-09 13:18:00,Indian Oil,,Fuel,1734,Credit Card,False,72464,Orange,Necessary
TXN4892,2026-02-02 08:08:00,UPI-MSEB@SBI,,Utilities,2021,Credit Card,False,9994,Red,Critical
TXN4893,2026-01-16 00:04:00,INOX Movies,,Entertainment,7267,Net Banking,False,51294,Yellow,Discretionary
TXN4894,2026-01-17 01:00:00,LIC Premium Payment,,Insurance,9214,Net Banking,False,77862,Red,Critical
TXN4895,2026-01-21 02:07:00,IRCTC,,Travel,35121,UPI,False,70345,Yellow,Discretionary
TXN4896,2026-01-02 19:00:00,INOX Movies,,Entertainment,34544,UPI,False,56668,Yellow,Discretionary
TXN4897,2026-01-28 11:08:00,IRCTC,,Travel,385,Debit Card,False,94662,Yellow,Discretionary
TXN4898,2026-01-30 01:31:00,Fortis Hospital,,Healthcare,39052,Debit Card,False,92775,Orange,Necessary
TXN4899,2026-01-22 01:46:00,Loan EMI,,Financial,23010,UPI,False,84314,Red,Critical
TXN4900,2026-01-27 20:03:00,Metro Card Recharge,,Commuting,1191,Debit Card,False,19019,Orange,Necessary
TXN4901,2026-01-07 19:45:00,UPI-BSESRAJASTHAN@HDFC,,Utilities,6763,Credit Card,True,96324,Red,Critical
TXN4902,2026-01-18 19:32:00,UPI-BSESRAJASTHAN@HDFC,,Utilities,42288,UPI,False,66976,Red,Critical
TXN4903,2026-02-04 07:49:00,QR-PAYMENT,,Miscellaneous,11301,UPI,False,75423,Yellow,Discretionary
TXN4904,2026-01-08 09:00:00,Indian Oil,,Fuel,9880,Debit Card,False,24244,Orange,Necessary
TXN4905,2026-01-06 10:03:00,HDFC Life,,Insurance,39731,UPI,True,28132,Red,Critical
TXN4906,2026-01-23 16:28:00,HP Petrol Pump,,Fuel,2842,Debit Card,False,2287,Orange,Necessary
TXN4907,2026-01-18 12:24:00,UPI-BSESRAJASTHAN@HDFC,,Utilities,17249,Net Banking,False,23144,Red,Critical
TXN4908,2026-01-21 12:51:00,Spotify India,,Subscriptions,46089,Credit Card,True,75763,Yellow,Discretionary
TXN4909,2026-01-14 02:52:00,Ola,,Commuting,48254,UPI,False,83738,Orange,Necessary
TXN4910,2026-01-30 05:14:00,Udemy,,Education,45344,Credit Card,False,12561,Orange,Necessary
TXN4911,2026-01-17 17:23:00,Flipkart,,Shopping,43572,Net Banking,False,78823,Yellow,Discretionary
TXN4912,2026-01-18 07:31:00,QR-PAYMENT,,Miscellaneous,3357,Net Banking,False,94919,Yellow,Discretionary
TXN4913,2026-01-12 12:30:00,HDFC Life,,Insurance,42432,Credit Card,True,40336,Red,Critical
TXN4914,2026-01-03 23:38:00,Ola,,Commuting,21746,Credit Card,False,95468,Orange,Necessary
TXN4915,2026-01-31 03:48:00,Indian Oil,,Fuel,36077,Net Banking,False,70814,Orange,Necessary
TXN4916,2026-01-13 04:21:00,IRCTC,,Travel,43763,Debit Card,False,98481,Yellow,Discretionary
TXN4917,2026-01-30 19:20:00,Amazon India,,Shopping,43442,Net Banking,False,46791,Yellow,Discretionary
TXN4918,2026-01-20 18:14:00,SBI Home Loan,,Mortgage,32509,Net Banking,True,28789,Red,Critical
TXN4919,2026-01-02 08:00:00,Flipkart,,Shopping,15850,Net Banking,False,20718,Yellow,Discretionary
TXN4920,2026-01-01 04:59:00,QR-PAYMENT,,Miscellaneous,34475,Credit Card,False,62234,Yellow,Discretionary
TXN4921,2026-01-28 18:22:00,Uber,,Commuting,42727,Debit Card,False,54044,Orange,Necessary
TXN4922,2026-01-20 14:21:00,Fortis Hospital,,Healthcare,16081,Credit Card,False,96025,Orange,Necessary
TXN4923,2026-01-14 21:47:00,Dmart,,Groceries,1658,Credit Card,False,95403,Orange,Necessary
TXN4924,2026-01-28 02:51:00,Dmart,,Groceries,47333,Debit Card,False,4678,Orange,Necessary
TXN4925,2026-02-03 08:25:00,Fortis Hospital,,Healthcare,30474,UPI,False,22151,Orange,Necessary
TXN4926,2026-01-08 20:06:00,Dmart,,Groceries,13015,Debit Card,False,37247,Orange,Necessary
TXN4927,2026-01-11 08:14:00,Reliance Fresh,,Groceries,30734,Net Banking,False,59067,Orange,Necessary
TXN4928,2026-01-16 17:13:00,Spotify India,,Subscriptions,17771,UPI,True,83722,Yellow,Discretionary
TXN4929,2026-01-20 04:37:00,Metro Card Recharge,,Commuting,1972,Debit Card,False,8814,Orange,Necessary
TXN4930,2026-01-17 03:02:00,College Fee,,Education,23113,UPI,False,14909,Orange,Necessary
TXN4931,2026-01-02 01:17:00,VPA-Netflix@PAYTM,,Subscriptions,19754,Debit Card,True,45522,Yellow,Discretionary
TXN4932,2026-01-11 07:55:00,INOX Movies,,Entertainment,13844,UPI,False,45512,Yellow,Discretionary
TXN4933,2026-02-01 02:52:00,Spotify India,,Subscriptions,39200,Debit Card,True,35210,Yellow,Discretionary
TXN4934,2026-01-16 01:06:00,Ola,,Commuting,40761,Debit Card,False,99909,Orange,Necessary
TXN4935,2026-01-11 21:03:00,UPI-ZOMATO-PAYMENTS@HDFC,,Dining,7418,Credit Card,False,19143,Yellow,Discretionary
TXN4936,2026-01-17 06:59:00,UPI-MSEB@SBI,,Utilities,11035,Debit Card,True,53073,Red,Critical
TXN4937,2026-01-20 18:11:00,Loan EMI,,Financial,9864,Net Banking,False,72767,Red,Critical
TXN4938,2026-01-03 07:49:00,SBI Home Loan,,Mortgage,7375,Credit Card,True,91188,Red,Critical
TXN4939,2026-01-26 05:07:00,UPI-UNKNOWN,,Miscellaneous,34737,Credit Card,False,25723,Yellow,Discretionary
TXN4940,2026-01-12 19:29:00,MakeMyTrip,,Travel,22527,Net Banking,False,11018,Yellow,Discretionary
TXN4941,2026-01-27 14:32:00,Reliance Fresh,,Groceries,41113,Debit Card,False,11093,Orange,Necessary
TXN4942,2026-01-31 06:58:00,Coursera,,Education,5237,Credit Card,False,62973,Orange,Necessary
TXN4943,2026-02-01 03:23:00,MakeMyTrip,,Travel,20590,Debit Card,False,99564,Yellow,Discretionary
TXN4944,2026-01-22 13:37:00,Credit Card Bill,,Financial,27486,Debit Card,True,18288,Red,Critical
TXN4945,2026-01-12 06:16:00,INOX Movies,,Entertainment,29960,Net Banking,False,26687,Yellow,Discretionary
TXN4946,2026-01-04 22:53:00,Fortis Hospital,,Healthcare,6356,Credit Card,False,18902,Orange,Necessary
TXN4947,2026-02-02 20:31:00,QR-PAYMENT,,Miscellaneous,27833,Debit Card,False,94759,Yellow,Discretionary
TXN4948,2026-02-04 06:45:00,Urban Company,,Personal_Care,6752,Net Banking,False,23280,Yellow,Discretionary
TXN4949,2026-01-06 09:27:00,TATA POWER,,Utilities,16978,Net Banking,False,69407,Red,Critical
TXN4950,2026-01-29 06:46:00,HP Petrol Pump,,Fuel,1025,UPI,False,77721,Orange,Necessary
TXN4951,2026-01-20 15:17:00,Lakme Salon,,Personal_Care,5594,Debit Card,False,79602,Yellow,Discretionary
TXN4952,2026-01-16 07:01:00,UPI-BSESRAJASTHAN@HDFC,,Utilities,40631,UPI,True,78843,Red,Critical
TXN4953,2026-01-16 06:33:00,Urban Company,,Personal_Care,3987,UPI,False,41232,Yellow,Discretionary
TXN4954,2026-01-25 13:39:00,College Fee,,Education,40440,Debit Card,False,77855,Orange,Necessary
TXN4955,2026-01-31 19:08:00,Spotify India,,Subscriptions,28982,UPI,True,30327,Yellow,Discretionary
TXN4956,2026-01-25 04:00:00,HDFC Home Loan,,Mortgage,18476,UPI,False,30535,Red,Critical
TXN4957,2026-01-14 06:40:00,Flipkart,,Shopping,6027,Debit Card,False,86689,Yellow,Discretionary
TXN4958,2026-01-12 00:38:00,Rajesh General Store,,Groceries,24302,Net Banking,False,80166,Orange,Necessary
TXN4959,2026-01-07 14:06:00,Flipkart,,Shopping,3127,Debit Card,False,89566,Yellow,Discretionary
TXN4960,2026-01-07 00:44:00,Uber,,Commuting,16242,Net Banking,False,33969,Orange,Necessary
TXN4961,2026-01-22 05:36:00,MakeMyTrip,,Travel,29038,Debit Card,False,50123,Yellow,Discretionary
TXN4962,2026-01-14 07:49:00,UPI-ZOMATO-PAYMENTS@HDFC,,Dining,47176,UPI,False,43915,Yellow,Discretionary
TXN4963,2026-01-24 17:26:00,Flipkart,,Shopping,12819,Debit Card,False,11651,Yellow,Discretionary
TXN4964,2026-01-17 22:52:00,Amazon India,,Shopping,28665,Debit Card,False,81114,Yellow,Discretionary
TXN4965,2026-01-08 03:14:00,UPI-ZOMATO-PAYMENTS@HDFC,,Dining,45036,Net Banking,False,86112,Yellow,Discretionary
TXN4966,2026-01-05 21:05:00,UPI-UNKNOWN,,Miscellaneous,44546,Credit Card,False,84715,Yellow,Discretionary
TXN4967,2026-01-27 14:28:00,UPI-MSEB@SBI,,Utilities,9738,UPI,True,90064,Red,Critical
TXN4968,2026-01-03 22:09:00,Credit Card Bill,,Financial,25647,Net Banking,False,45029,Red,Critical
TXN4969,2026-01-20 10:47:00,LIC Premium Payment,,Insurance,33473,Debit Card,True,15120,Red,Critical
TXN4970,2026-01-23 06:18:00,UPI-ZOMATO-PAYMENTS@HDFC,,Dining,48016,Debit Card,False,66484,Yellow,Discretionary
TXN4971,2026-01-26 00:41:00,VPA-Netflix@PAYTM,,Subscriptions,6519,Debit Card,True,78317,Yellow,Discretionary
TXN4972,2026-01-10 21:55:00,HP Petrol Pump,,Fuel,21219,Net Banking,False,58519,Orange,Necessary
TXN4973,2026-01-17 08:06:00,Urban Company,,Personal_Care,7565,Debit Card,False,4026,Yellow,Discretionary
TXN4974,2026-01-30 06:50:00,Loan EMI,,Financial,164,Credit Card,False,58443,Red,Critical
TXN4975,2026-01-03 13:41:00,IRCTC,,Travel,24555,Credit Card,False,26255,Yellow,Discretionary
TXN4976,2026-01-09 01:57:00,Fortis Hospital,,Healthcare,3450,UPI,False,1856,Orange,Necessary
TXN4977,2026-01-12 02:33:00,Spotify India,,Subscriptions,48754,Net Banking,True,68754,Yellow,Discretionary
TXN4978,2026-01-30 00:48:00,Rajesh General Store,,Groceries,48909,Credit Card,False,41090,Orange,Necessary
TXN4979,2026-01-23 21:24:00,Rajesh General Store,,Groceries,39057,Net Banking,False,41946,Orange,Necessary
TXN4980,2026-01-30 12:24:00,Loan EMI,,Financial,3195,UPI,False,31661,Red,Critical
TXN4981,2026-01-10 08:41:00,Apollo Pharmacy,,Healthcare,39722,Credit Card,False,94718,Orange,Necessary
TXN4982,2026-01-14 13:03:00,Urban Company,,Personal_Care,44626,UPI,False,46111,Yellow,Discretionary
TXN4983,2026-01-23 23:34:00,VPA-Netflix@PAYTM,,Subscriptions,27884,UPI,True,71502,Yellow,Discretionary
TXN4984,2026-01-31 06:23:00,Rajesh General Store,,Groceries,16063,Debit Card,False,72518,Orange,Necessary
TXN4985,2026-02-04 03:34:00,Credit Card Bill,,Financial,4797,Credit Card,False,6852,Red,Critical
TXN4986,2026-01-18 01:55:00,UPI-PVR@PAYTM,,Entertainment,16127,UPI,False,37307,Yellow,Discretionary
TXN4987,2026-01-01 03:11:00,INOX Movies,,Entertainment,10564,UPI,False,20016,Yellow,Discretionary
TXN4988,2026-01-08 16:39:00,Metro Card Recharge,,Commuting,43192,Credit Card,False,72183,Orange,Necessary
TXN4989,2026-02-03 16:31:00,Uber,,Commuting,2166,Debit Card,False,72612,Orange,Necessary
TXN4990,2026-02-02 22:26:00,UPI-SWIGGY@ICICI,,Dining,34373,Net Banking,False,16432,Yellow,Discretionary
TXN4991,2026-01-25 11:03:00,Ola,,Commuting,692,UPI,False,31637,Orange,Necessary
TXN4992,2026-01-28 07:36:00,UPI-UNKNOWN,,Miscellaneous,48483,UPI,False,50356,Yellow,Discretionary
TXN4993,2026-01-20 11:56:00,Loan EMI,,Financial,42568,Net Banking,False,64213,Red,Critical
TXN4994,2026-01-17 02:12:00,HDFC Home Loan,,Mortgage,2901,Debit Card,False,3532,Red,Critical
TXN4995,2026-01-05 12:55:00,UPI-SWIGGY@ICICI,,Dining,45893,UPI,False,94514,Yellow,Discretionary
TXN4996,2026-01-20 17:43:00,UPI-UNKNOWN,,Miscellaneous,30033,Debit Card,False,15460,Yellow,Discretionary
TXN4997,2026-01-31 13:13:00,Fortis Hospital,,Healthcare,1907,Credit Card,False,86248,Orange,Necessary
TXN4998,2026-01-01 07:00:00,UPI-PVR@PAYTM,,Entertainment,14301,Credit Card,False,60632,Yellow,Discretionary
TXN4999,2026-01-04 15:55:00,UPI-ZOMATO-PAYMENTS@HDFC,,Dining,38382,Credit Card,False,99259,Yellow,Discretionary
TXN5000,2026-01-20 03:05:00,Flipkart,,Shopping,17109,Net Banking,False,48127,Yellow,Discretionary
TXN5001,2026-01-18 17:25:00,Spotify India,,Subscriptions,22652,UPI,True,44858,Yellow,Discretionary
TXN5002,2026-01-04 13:28:00,SBI Home Loan,,Mortgage,28135,Debit Card,False,65841,Red,Critical
TXN5003,2026-01-06 07:03:00,Loan EMI,,Financial,48227,Net Banking,False,90199,Red,Critical
TXN5004,2026-01-17 03:04:00,Spotify India,,Subscriptions,15862,Net Banking,True,77131,Yellow,Discretionary
TXN5005,2026-01-18 08:53:00,UPI-PVR@PAYTM,,Entertainment,48739,Net Banking,False,53154,Yellow,Discretionary
TXN5006,2026-01-23 12:02:00,Uber,,Commuting,24496,Debit Card,False,48138,Orange,Necessary
TXN5007,2026-01-24 21:10:00,Credit Card Bill,,Financial,12918,Net Banking,True,71864,Red,Critical
TXN5008,2026-01-07 08:41:00,Amazon India,,Shopping,10970,Debit Card,False,96108,Yellow,Discretionary
TXN5009,2026-01-14 12:32:00,Flipkart,,Shopping,4611,Net Banking,False,40074,Yellow,Discretionary
TXN5010,2026-01-10 07:41:00,HP Petrol Pump,,Fuel,32490,Debit Card,False,56108,Orange,Necessary
TXN5011,2026-01-04 06:13:00,UPI-MSEB@SBI,,Utilities,44662,Net Banking,False,14976,Red,Critical
TXN5012,2026-01-08 22:10:00,Lakme Salon,,Personal_Care,44939,UPI,False,39584,Yellow,Discretionary
TXN5013,2026-01-11 07:41:00,IRCTC,,Travel,19467,UPI,False,67524,Yellow,Discretionary
TXN5014,2026-01-12 22:05:00,Indian Oil,,Fuel,13679,Net Banking,False,54981,Orange,Necessary
TXN5015,2026-01-18 03:54:00,UPI-MSEB@SBI,,Utilities,25547,Net Banking,True,41550,Red,Critical
TXN5016,2026-01-26 02:03:00,UPI-UNKNOWN,,Miscellaneous,14285,Debit Card,False,49967,Yellow,Discretionary
TXN5017,2026-01-11 00:10:00,UPI-BSESRAJASTHAN@HDFC,,Utilities,18338,Net Banking,False,71447,Red,Critical
TXN5018,2026-02-01 09:46:00,Ola,,Commuting,47871,UPI,False,30255,Orange,Necessary
TXN5019,2026-02-02 04:10:00,IRCTC,,Travel,49043,UPI,False,19501,Yellow,Discretionary
TXN5020,2026-01-16 00:15:00,SBI Home Loan,,Mortgage,3878,Debit Card,False,50740,Red,Critical
TXN5021,2026-01-03 06:28:00,Apollo Pharmacy,,Healthcare,2962,Net Banking,False,35132,Orange,Necessary
TXN5022,2026-01-21 13:20:00,VPA-Netflix@PAYTM,,Subscriptions,5471,Debit Card,True,71700,Yellow,Discretionary
TXN5023,2026-01-06 15:31:00,VPA-Netflix@PAYTM,,Subscriptions,18500,Debit Card,True,63390,Yellow,Discretionary
TXN5024,2026-01-21 07:31:00,UPI-BSESRAJASTHAN@HDFC,,Utilities,35258,Net Banking,True,15470,Red,Critical
TXN5025,2026-01-21 09:33:00,Dmart,,Groceries,22032,Credit Card,False,89254,Orange,Necessary
TXN5026,2026-01-21 10:12:00,QR-PAYMENT,,Miscellaneous,38218,UPI,False,81017,Yellow,Discretionary
TXN5027,2026-01-23 07:34:00,Coursera,,Education,8935,UPI,False,14453,Orange,Necessary
TXN5028,2026-01-16 06:43:00,INOX Movies,,Entertainment,35901,Net Banking,False,54137,Yellow,Discretionary
TXN5029,2026-01-25 07:51:00,IRCTC,,Travel,36334,UPI,False,81739,Yellow,Discretionary
TXN5030,2026-01-10 14:45:00,UPI-MSEB@SBI,,Utilities,5144,Credit Card,True,65055,Red,Critical
TXN5031,2026-01-10 02:34:00,Lakme Salon,,Personal_Care,6307,UPI,False,53968,Yellow,Discretionary
TXN5032,2026-01-21 10:01:00,SBI Home Loan,,Mortgage,24120,Debit Card,True,46689,Red,Critical
TXN5033,2026-01-14 21:14:00,Lakme Salon,,Personal_Care,27530,Net Banking,False,78708,Yellow,Discretionary
TXN5034,2026-01-04 05:35:00,HDFC Life,,Insurance,36836,UPI,False,66968,Red,Critical
TXN5035,2026-01-08 14:04:00,LIC Premium Payment,,Insurance,25787,UPI,False,70020,Red,Critical
TXN5036,2026-01-23 17:41:00,UPI-PVR@PAYTM,,Entertainment,42239,UPI,False,2199,Yellow,Discretionary
TXN5037,2026-02-01 02:18:00,Urban Company,,Personal_Care,22910,Debit Card,False,25210,Yellow,Discretionary
TXN5038,2026-01-09 20:24:00,INOX Movies,,Entertainment,14636,Net Banking,False,91077,Yellow,Discretionary
TXN5039,2026-01-28 22:33:00,UPI-PVR@PAYTM,,Entertainment,5138,Credit Card,False,62130,Yellow,Discretionary
TXN5040,2026-01-15 03:07:00,Apollo Pharmacy,,Healthcare,49534,UPI,False,6451,Orange,Necessary
TXN5041,2026-01-28 08:51:00,Ola,,Commuting,44176,Credit Card,False,21909,Orange,Necessary
TXN5042,2026-01-23 21:58:00,Flipkart,,Shopping,33909,Debit Card,False,44134,Yellow,Discretionary
TXN5043,2026-01-31 22:49:00,College Fee,,Education,27697,UPI,False,31225,Orange,Necessary
TXN5044,2026-01-10 21:55:00,Spotify India,,Subscriptions,18348,Debit Card,True,96512,Yellow,Discretionary
TXN5045,2026-01-20 22:21:00,Spotify India,,Subscriptions,22514,Credit Card,True,14372,Yellow,Discretionary
TXN5046,2026-01-04 00:55:00,UPI-ZOMATO-PAYMENTS@HDFC,,Dining,21246,Credit Card,False,73592,Yellow,Discretionary
TXN5047,2026-02-02 00:05:00,QR-PAYMENT,,Miscellaneous,11863,Debit Card,False,14432,Yellow,Discretionary
TXN5048,2026-02-01 16:27:00,HDFC Life,,Insurance,2545,Net Banking,True,16427,Red,Critical
TXN5049,2026-01-17 07:02:00,Metro Card Recharge,,Commuting,39305,Credit Card,False,34725,Orange,Necessary
TXN5050,2026-01-12 10:54:00,UPI-PVR@PAYTM,,Entertainment,47504,Credit Card,False,73226,Yellow,Discretionary
TXN5051,2026-01-10 21:42:00,Uber,,Commuting,20675,UPI,False,51567,Orange,Necessary
TXN5052,2026-01-19 04:50:00,Uber,,Commuting,30921,Credit Card,False,78856,Orange,Necessary
TXN5053,2026-02-01 15:57:00,Reliance Fresh,,Groceries,38579,Credit Card,False,56683,Orange,Necessary
TXN5054,2026-01-13 15:10:00,MakeMyTrip,,Travel,8987,UPI,False,83027,Yellow,Discretionary
TXN5055,2026-01-29 22:44:00,HDFC Home Loan,,Mortgage,30305,Debit Card,True,63867,Red,Critical
TXN5056,2026-01-20 01:09:00,College Fee,,Education,49935,Net Banking,False,12682,Orange,Necessary
TXN5057,2026-01-29 07:03:00,UPI-ZOMATO-PAYMENTS@HDFC,,Dining,13613,Net Banking,False,28784,Yellow,Discretionary
TXN5058,2026-01-22 18:20:00,HDFC Life,,Insurance,29776,Debit Card,True,4272,Red,Critical
TXN5059,2026-02-02 03:48:00,INOX Movies,,Entertainment,43148,Credit Card,False,30169,Yellow,Discretionary
TXN5060,2026-01-07 00:50:00,TATA POWER,,Utilities,11913,Debit Card,True,40559,Red,Critical
TXN5061,2026-01-29 01:37:00,SBI Home Loan,,Mortgage,6264,Debit Card,False,90722,Red,Critical
TXN5062,2026-01-09 09:52:00,Dmart,,Groceries,44252,Debit Card,False,32695,Orange,Necessary
TXN5063,2026-01-05 06:49:00,Urban Company,,Personal_Care,20320,UPI,False,2389,Yellow,Discretionary
TXN5064,2026-01-14 11:53:00,Flipkart,,Shopping,17693,Credit Card,False,22545,Yellow,Discretionary
TXN5065,2026-01-13 17:18:00,VPA-Netflix@PAYTM,,Subscriptions,10411,Debit Card,True,91349,Yellow,Discretionary
TXN5066,2026-01-15 00:02:00,IRCTC,,Travel,45824,Net Banking,False,79264,Yellow,Discretionary
TXN5067,2026-01-06 08:54:00,Urban Company,,Personal_Care,46076,Net Banking,False,12409,Yellow,Discretionary
TXN5068,2026-01-01 08:48:00,UPI-SWIGGY@ICICI,,Dining,27397,Credit Card,False,36409,Yellow,Discretionary
TXN5069,2026-01-09 18:09:00,INOX Movies,,Entertainment,32539,UPI,False,46578,Yellow,Discretionary
TXN5070,2026-01-15 03:44:00,HDFC Life,,Insurance,2651,Debit Card,True,42432,Red,Critical
TXN5071,2026-01-29 19:52:00,Flipkart,,Shopping,6217,UPI,False,90202,Yellow,Discretionary
TXN5072,2026-01-04 05:06:00,SBI Home Loan,,Mortgage,5086,UPI,False,87977,Red,Critical
TXN5073,2026-01-29 01:23:00,HDFC Life,,Insurance,25221,Credit Card,False,42380,Red,Critical
TXN5074,2026-01-08 22:36:00,HDFC Home Loan,,Mortgage,2409,Debit Card,True,83622,Red,Critical
TXN5075,2026-01-20 16:42:00,QR-PAYMENT,,Miscellaneous,46704,Net Banking,False,50517,Yellow,Discretionary
TXN5076,2026-01-11 15:17:00,HDFC Home Loan,,Mortgage,37445,Debit Card,True,45978,Red,Critical
TXN5077,2026-01-05 05:26:00,HP Petrol Pump,,Fuel,37369,UPI,False,33274,Orange,Necessary
TXN5078,2026-01-14 21:44:00,LIC Premium Payment,,Insurance,40805,Debit Card,True,30711,Red,Critical
TXN5079,2026-01-18 05:28:00,Apollo Pharmacy,,Healthcare,19371,Net Banking,False,788,Orange,Necessary
TXN5080,2026-01-09 16:58:00,HDFC Home Loan,,Mortgage,17805,Debit Card,True,54254,Red,Critical
TXN5081,2026-01-10 11:56:00,Amazon India,,Shopping,15706,Net Banking,False,34231,Yellow,Discretionary
TXN5082,2026-01-18 08:25:00,IRCTC,,Travel,48437,Net Banking,False,69550,Yellow,Discretionary
TXN5083,2026-01-17 11:22:00,Apollo Pharmacy,,Healthcare,33374,Credit Card,False,57471,Orange,Necessary
TXN5084,2026-01-26 13:52:00,SBI Home Loan,,Mortgage,16424,Debit Card,False,95849,Red,Critical
TXN5085,2026-01-16 15:13:00,HP Petrol Pump,,Fuel,36438,UPI,False,43723,Orange,Necessary
TXN5086,2026-01-01 23:42:00,Loan EMI,,Financial,13482,Credit Card,False,45067,Red,Critical
TXN5087,2026-01-22 19:51:00,SBI Home Loan,,Mortgage,39996,UPI,False,36148,Red,Critical
TXN5088,2026-01-20 04:52:00,Metro Card Recharge,,Commuting,28078,Credit Card,False,79805,Orange,Necessary
TXN5089,2026-01-05 08:59:00,Coursera,,Education,21249,Net Banking,False,79266,Orange,Necessary
TXN5090,2026-01-21 20:09:00,Indian Oil,,Fuel,3036,UPI,False,34397,Orange,Necessary
TXN5091,2026-01-27 19:01:00,LIC Premium Payment,,Insurance,2566,Credit Card,True,78083,Red,Critical
TXN5092,2026-01-21 17:20:00,Apollo Pharmacy,,Healthcare,36176,Debit Card,False,67170,Orange,Necessary
TXN5093,2026-01-28 18:51:00,Fortis Hospital,,Healthcare,48568,Net Banking,False,96146,Orange,Necessary
TXN5094,2026-01-27 19:23:00,Indian Oil,,Fuel,28260,Credit Card,False,59478,Orange,Necessary
TXN5095,2026-01-05 20:19:00,Credit Card Bill,,Financial,26876,Net Banking,True,92354,Red,Critical
TXN5096,2026-01-04 20:50:00,UPI-MSEB@SBI,,Utilities,38388,Credit Card,True,7248,Red,Critical
TXN5097,2026-02-04 12:43:00,Credit Card Bill,,Financial,5394,Debit Card,True,3949,Red,Critical
TXN5098,2026-01-18 20:22:00,Fortis Hospital,,Healthcare,6825,Net Banking,False,44634,Orange,Necessary
TXN5099,2026-01-15 19:51:00,MakeMyTrip,,Travel,28420,UPI,False,95906,Yellow,Discretionary
TXN5100,2026-01-23 23:47:00,Coursera,,Education,35674,Net Banking,False,95916,Orange,Necessary
TXN5101,2026-01-23 08:44:00,TATA POWER,,Utilities,6386,Credit Card,False,50878,Red,Critical
TXN5102,2026-02-01 14:21:00,Apollo Pharmacy,,Healthcare,13496,Debit Card,False,37735,Orange,Necessary
TXN5103,2026-01-15 21:53:00,MakeMyTrip,,Travel,37814,UPI,False,68280,Yellow,Discretionary
TXN5104,2026-01-30 09:17:00,Fortis Hospital,,Healthcare,49872,Credit Card,False,2680,Orange,Necessary
TXN5105,2026-01-11 10:29:00,Urban Company,,Personal_Care,46460,Net Banking,False,76077,Yellow,Discretionary
TXN5106,2026-02-02 09:37:00,Udemy,,Education,3085,Credit Card,False,18288,Orange,Necessary
TXN5107,2026-02-01 23:52:00,SBI Home Loan,,Mortgage,4825,Debit Card,True,62317,Red,Critical
TXN5108,2026-01-02 12:21:00,Udemy,,Education,8250,Debit Card,False,39908,Orange,Necessary
TXN5109,2026-01-25 12:38:00,Coursera,,Education,44827,Credit Card,False,32051,Orange,Necessary
